Store,Dept,Target_Date,Seasonal_Reference,Origin_Sales,Used_Fallback,Prediction,Origin_Date,Horizon_Weeks,Method
33,80,2013-01-25,7378.59,6101.03,False,7378.59,2012-10-26,13,Seasonal baseline
33,81,2013-01-25,9143.32,8605.28,False,9143.32,2012-10-26,13,Seasonal baseline
33,82,2013-01-25,3146.16,3209.13,False,3146.16,2012-10-26,13,Seasonal baseline
33,83,2013-01-25,1461.64,1440.23,False,1461.64,2012-10-26,13,Seasonal baseline
33,87,2013-01-25,328.65,474.98,False,328.65,2012-10-26,13,Seasonal baseline
33,90,2013-01-25,23943.2,24327.91,False,23943.2,2012-10-26,13,Seasonal baseline
33,91,2013-01-25,8651.11,9275.64,False,8651.11,2012-10-26,13,Seasonal baseline
33,92,2013-01-25,30698.14,29769.62,False,30698.14,2012-10-26,13,Seasonal baseline
33,93,2013-01-25,18790.28,15982.31,False,18790.28,2012-10-26,13,Seasonal baseline
33,94,2013-01-25,20901.81,24224.13,False,20901.81,2012-10-26,13,Seasonal baseline
33,95,2013-01-25,24381.56,26681.23,False,24381.56,2012-10-26,13,Seasonal baseline
33,96,2013-01-25,9191.42,11491.88,False,9191.42,2012-10-26,13,Seasonal baseline
33,97,2013-01-25,4617.43,4879.55,False,4617.43,2012-10-26,13,Seasonal baseline
33,98,2013-01-25,6570.24,6497.75,False,6570.24,2012-10-26,13,Seasonal baseline
34,1,2013-01-25,20136.4,25051.36,False,20136.4,2012-10-26,13,Seasonal baseline
34,2,2013-01-25,33928.51,31785.25,False,33928.51,2012-10-26,13,Seasonal baseline
34,3,2013-01-25,8107.47,5715.89,False,8107.47,2012-10-26,13,Seasonal baseline
34,4,2013-01-25,18653.17,20716.55,False,18653.17,2012-10-26,13,Seasonal baseline
34,5,2013-01-25,22298.19,18541.14,False,22298.19,2012-10-26,13,Seasonal baseline
34,6,2013-01-25,1626.74,2484.78,False,1626.74,2012-10-26,13,Seasonal baseline
34,7,2013-01-25,8338.5,15372.42,False,8338.5,2012-10-26,13,Seasonal baseline
34,8,2013-01-25,25566.5,27484.98,False,25566.5,2012-10-26,13,Seasonal baseline
34,9,2013-01-25,11083.47,28344.58,False,11083.47,2012-10-26,13,Seasonal baseline
34,10,2013-01-25,12644.48,16652.1,False,12644.48,2012-10-26,13,Seasonal baseline
34,11,2013-01-25,12951.98,14501.59,False,12951.98,2012-10-26,13,Seasonal baseline
34,12,2013-01-25,4749.24,5127.58,False,4749.24,2012-10-26,13,Seasonal baseline
34,13,2013-01-25,22304.19,22592.17,False,22304.19,2012-10-26,13,Seasonal baseline
34,14,2013-01-25,8940.15,8930.71,False,8940.15,2012-10-26,13,Seasonal baseline
34,16,2013-01-25,4261.43,4841.81,False,4261.43,2012-10-26,13,Seasonal baseline
34,17,2013-01-25,6393.2,7035.13,False,6393.2,2012-10-26,13,Seasonal baseline
34,18,2013-01-25,1649.15,13001.02,False,1649.15,2012-10-26,13,Seasonal baseline
34,20,2013-01-25,3019.31,2124.6,False,3019.31,2012-10-26,13,Seasonal baseline
34,21,2013-01-25,3803.87,3912.19,False,3803.87,2012-10-26,13,Seasonal baseline
34,22,2013-01-25,5211.4,5282.29,False,5211.4,2012-10-26,13,Seasonal baseline
34,23,2013-01-25,9981.83,14123.03,False,9981.83,2012-10-26,13,Seasonal baseline
34,24,2013-01-25,1880.47,3515.74,False,1880.47,2012-10-26,13,Seasonal baseline
34,25,2013-01-25,4159.57,6035.94,False,4159.57,2012-10-26,13,Seasonal baseline
34,26,2013-01-25,4319.56,4737.55,False,4319.56,2012-10-26,13,Seasonal baseline
34,27,2013-01-25,706.19,1090.09,False,706.19,2012-10-26,13,Seasonal baseline
34,28,2013-01-25,304.94,297.91,False,304.94,2012-10-26,13,Seasonal baseline
34,29,2013-01-25,1822.13,2106.57,False,1822.13,2012-10-26,13,Seasonal baseline
34,30,2013-01-25,1117.58,1713.1,False,1117.58,2012-10-26,13,Seasonal baseline
34,31,2013-01-25,361.54,1023.69,False,361.54,2012-10-26,13,Seasonal baseline
34,32,2013-01-25,3916.08,4236.17,False,3916.08,2012-10-26,13,Seasonal baseline
34,33,2013-01-25,2495.96,3946.93,False,2495.96,2012-10-26,13,Seasonal baseline
34,34,2013-01-25,5846.58,6244.65,False,5846.58,2012-10-26,13,Seasonal baseline
34,35,2013-01-25,880.88,903.43,False,880.88,2012-10-26,13,Seasonal baseline
34,36,2013-01-25,289.67,619.79,False,289.67,2012-10-26,13,Seasonal baseline
34,37,2013-01-25,1623.01,2203.04,False,1623.01,2012-10-26,13,Seasonal baseline
34,38,2013-01-25,47950.26,40344.49,False,47950.26,2012-10-26,13,Seasonal baseline
34,40,2013-01-25,40508.05,39153.07,False,40508.05,2012-10-26,13,Seasonal baseline
34,41,2013-01-25,217.97,537.46,False,217.97,2012-10-26,13,Seasonal baseline
34,42,2013-01-25,3588.3,4057.83,False,3588.3,2012-10-26,13,Seasonal baseline
34,44,2013-01-25,4849.66,4046.07,False,4849.66,2012-10-26,13,Seasonal baseline
34,46,2013-01-25,15566.27,14810.59,False,15566.27,2012-10-26,13,Seasonal baseline
34,48,2013-01-25,1272.0,5679.0,False,1272.0,2012-10-26,13,Seasonal baseline
34,49,2013-01-25,4572.86,3039.8,False,4572.86,2012-10-26,13,Seasonal baseline
34,52,2013-01-25,1469.56,1267.62,False,1469.56,2012-10-26,13,Seasonal baseline
34,54,2013-01-25,,14.88,True,14.88,2012-10-26,13,Seasonal baseline
34,55,2013-01-25,8300.41,8620.67,False,8300.41,2012-10-26,13,Seasonal baseline
34,56,2013-01-25,391.16,469.95,False,391.16,2012-10-26,13,Seasonal baseline
34,59,2013-01-25,287.26,243.82,False,287.26,2012-10-26,13,Seasonal baseline
34,60,2013-01-25,52.8,72.0,False,52.8,2012-10-26,13,Seasonal baseline
34,65,2013-01-25,34133.89,41457.76,False,34133.89,2012-10-26,13,Seasonal baseline
34,67,2013-01-25,5493.97,6700.94,False,5493.97,2012-10-26,13,Seasonal baseline
34,71,2013-01-25,2366.75,2435.5,False,2366.75,2012-10-26,13,Seasonal baseline
34,72,2013-01-25,33387.66,27439.9,False,33387.66,2012-10-26,13,Seasonal baseline
34,74,2013-01-25,7913.62,7031.77,False,7913.62,2012-10-26,13,Seasonal baseline
34,79,2013-01-25,14172.24,14284.24,False,14172.24,2012-10-26,13,Seasonal baseline
34,80,2013-01-25,12752.49,12171.4,False,12752.49,2012-10-26,13,Seasonal baseline
34,81,2013-01-25,15923.78,16549.14,False,15923.78,2012-10-26,13,Seasonal baseline
34,82,2013-01-25,15427.05,17253.23,False,15427.05,2012-10-26,13,Seasonal baseline
34,83,2013-01-25,3433.19,2478.48,False,3433.19,2012-10-26,13,Seasonal baseline
34,85,2013-01-25,1196.98,1277.38,False,1196.98,2012-10-26,13,Seasonal baseline
34,87,2013-01-25,5429.67,8077.01,False,5429.67,2012-10-26,13,Seasonal baseline
34,90,2013-01-25,44709.28,46830.95,False,44709.28,2012-10-26,13,Seasonal baseline
34,91,2013-01-25,32510.72,34330.26,False,32510.72,2012-10-26,13,Seasonal baseline
34,92,2013-01-25,68081.87,72991.31,False,68081.87,2012-10-26,13,Seasonal baseline
34,93,2013-01-25,29483.74,32093.5,False,29483.74,2012-10-26,13,Seasonal baseline
34,94,2013-01-25,36023.83,39055.63,False,36023.83,2012-10-26,13,Seasonal baseline
34,95,2013-01-25,65039.53,68644.81,False,65039.53,2012-10-26,13,Seasonal baseline
34,96,2013-01-25,16979.11,23704.32,False,16979.11,2012-10-26,13,Seasonal baseline
34,97,2013-01-25,16308.0,18521.65,False,16308.0,2012-10-26,13,Seasonal baseline
34,98,2013-01-25,7283.1,9005.61,False,7283.1,2012-10-26,13,Seasonal baseline
35,1,2013-01-25,11397.84,25693.46,False,11397.84,2012-10-26,13,Seasonal baseline
35,2,2013-01-25,30991.75,46016.07,False,30991.75,2012-10-26,13,Seasonal baseline
35,3,2013-01-25,9015.6,8319.5,False,9015.6,2012-10-26,13,Seasonal baseline
35,4,2013-01-25,13031.21,19932.02,False,13031.21,2012-10-26,13,Seasonal baseline
35,5,2013-01-25,15041.88,19590.53,False,15041.88,2012-10-26,13,Seasonal baseline
35,6,2013-01-25,3793.74,2002.85,False,3793.74,2012-10-26,13,Seasonal baseline
35,7,2013-01-25,10354.51,25195.73,False,10354.51,2012-10-26,13,Seasonal baseline
35,8,2013-01-25,13894.2,20084.18,False,13894.2,2012-10-26,13,Seasonal baseline
35,9,2013-01-25,8806.65,13630.92,False,8806.65,2012-10-26,13,Seasonal baseline
35,10,2013-01-25,10620.18,15071.72,False,10620.18,2012-10-26,13,Seasonal baseline
35,11,2013-01-25,8387.97,11101.9,False,8387.97,2012-10-26,13,Seasonal baseline
35,12,2013-01-25,999.05,1950.78,False,999.05,2012-10-26,13,Seasonal baseline
35,13,2013-01-25,21524.71,31487.59,False,21524.71,2012-10-26,13,Seasonal baseline
35,14,2013-01-25,15571.36,22116.65,False,15571.36,2012-10-26,13,Seasonal baseline
35,16,2013-01-25,1687.65,222.38,False,1687.65,2012-10-26,13,Seasonal baseline
35,17,2013-01-25,10832.47,15590.18,False,10832.47,2012-10-26,13,Seasonal baseline
35,18,2013-01-25,1197.91,13855.4,False,1197.91,2012-10-26,13,Seasonal baseline
35,20,2013-01-25,8054.68,8193.81,False,8054.68,2012-10-26,13,Seasonal baseline
35,21,2013-01-25,1877.89,2755.56,False,1877.89,2012-10-26,13,Seasonal baseline
35,22,2013-01-25,15308.31,18699.67,False,15308.31,2012-10-26,13,Seasonal baseline
35,23,2013-01-25,23676.7,36645.68,False,23676.7,2012-10-26,13,Seasonal baseline
35,24,2013-01-25,5106.44,10363.85,False,5106.44,2012-10-26,13,Seasonal baseline
35,25,2013-01-25,10982.97,14510.04,False,10982.97,2012-10-26,13,Seasonal baseline
35,26,2013-01-25,6696.91,13486.77,False,6696.91,2012-10-26,13,Seasonal baseline
35,27,2013-01-25,1527.78,1891.06,False,1527.78,2012-10-26,13,Seasonal baseline
35,28,2013-01-25,504.08,1208.87,False,504.08,2012-10-26,13,Seasonal baseline
35,29,2013-01-25,5960.86,8356.5,False,5960.86,2012-10-26,13,Seasonal baseline
35,30,2013-01-25,3064.16,3619.99,False,3064.16,2012-10-26,13,Seasonal baseline
35,31,2013-01-25,3002.56,3621.67,False,3002.56,2012-10-26,13,Seasonal baseline
35,32,2013-01-25,3934.32,4598.33,False,3934.32,2012-10-26,13,Seasonal baseline
35,33,2013-01-25,5597.22,11750.73,False,5597.22,2012-10-26,13,Seasonal baseline
35,34,2013-01-25,12001.08,26943.79,False,12001.08,2012-10-26,13,Seasonal baseline
35,35,2013-01-25,1933.05,3109.18,False,1933.05,2012-10-26,13,Seasonal baseline
35,36,2013-01-25,1335.64,3494.23,False,1335.64,2012-10-26,13,Seasonal baseline
35,38,2013-01-25,30044.38,40767.08,False,30044.38,2012-10-26,13,Seasonal baseline
35,40,2013-01-25,28983.88,38386.21,False,28983.88,2012-10-26,13,Seasonal baseline
35,41,2013-01-25,7143.25,1370.25,False,7143.25,2012-10-26,13,Seasonal baseline
35,42,2013-01-25,4994.39,8200.44,False,4994.39,2012-10-26,13,Seasonal baseline
35,44,2013-01-25,1447.66,2271.14,False,1447.66,2012-10-26,13,Seasonal baseline
35,46,2013-01-25,9845.03,15956.49,False,9845.03,2012-10-26,13,Seasonal baseline
35,49,2013-01-25,20.79,10.0,False,20.79,2012-10-26,13,Seasonal baseline
35,52,2013-01-25,612.49,1853.77,False,612.49,2012-10-26,13,Seasonal baseline
35,54,2013-01-25,-29.0,15.0,False,-29.0,2012-10-26,13,Seasonal baseline
35,55,2013-01-25,6813.45,7245.52,False,6813.45,2012-10-26,13,Seasonal baseline
35,56,2013-01-25,101.61,140.22,False,101.61,2012-10-26,13,Seasonal baseline
35,58,2013-01-25,855.0,2235.0,False,855.0,2012-10-26,13,Seasonal baseline
35,59,2013-01-25,35.26,29.14,False,35.26,2012-10-26,13,Seasonal baseline
35,60,2013-01-25,80.2,90.0,False,80.2,2012-10-26,13,Seasonal baseline
35,67,2013-01-25,4544.09,5866.27,False,4544.09,2012-10-26,13,Seasonal baseline
35,71,2013-01-25,7368.34,9076.24,False,7368.34,2012-10-26,13,Seasonal baseline
35,72,2013-01-25,58255.35,78390.69,False,58255.35,2012-10-26,13,Seasonal baseline
35,74,2013-01-25,13073.59,18804.61,False,13073.59,2012-10-26,13,Seasonal baseline
35,79,2013-01-25,17205.22,24084.72,False,17205.22,2012-10-26,13,Seasonal baseline
35,80,2013-01-25,90.08,-16.51,False,90.08,2012-10-26,13,Seasonal baseline
35,81,2013-01-25,4866.62,6503.07,False,4866.62,2012-10-26,13,Seasonal baseline
35,82,2013-01-25,6889.85,14683.35,False,6889.85,2012-10-26,13,Seasonal baseline
35,83,2013-01-25,2155.0,1781.87,False,2155.0,2012-10-26,13,Seasonal baseline
35,85,2013-01-25,968.99,1605.47,False,968.99,2012-10-26,13,Seasonal baseline
35,87,2013-01-25,9738.2,15740.67,False,9738.2,2012-10-26,13,Seasonal baseline
35,90,2013-01-25,10862.96,14287.37,False,10862.96,2012-10-26,13,Seasonal baseline
35,91,2013-01-25,5761.15,6662.84,False,5761.15,2012-10-26,13,Seasonal baseline
35,92,2013-01-25,25645.77,38065.58,False,25645.77,2012-10-26,13,Seasonal baseline
35,93,2013-01-25,1094.0,1045.94,False,1094.0,2012-10-26,13,Seasonal baseline
35,94,2013-01-25,-4.48,11.64,False,-4.48,2012-10-26,13,Seasonal baseline
35,95,2013-01-25,28931.16,41216.59,False,28931.16,2012-10-26,13,Seasonal baseline
35,97,2013-01-25,2608.38,3620.74,False,2608.38,2012-10-26,13,Seasonal baseline
35,98,2013-01-25,7.0,24.6,False,7.0,2012-10-26,13,Seasonal baseline
36,1,2013-01-25,2138.36,2832.48,False,2138.36,2012-10-26,13,Seasonal baseline
36,2,2013-01-25,12097.22,11811.88,False,12097.22,2012-10-26,13,Seasonal baseline
36,3,2013-01-25,561.08,344.46,False,561.08,2012-10-26,13,Seasonal baseline
36,4,2013-01-25,8181.89,8051.92,False,8181.89,2012-10-26,13,Seasonal baseline
36,5,2013-01-25,98.75,280.46,False,98.75,2012-10-26,13,Seasonal baseline
36,7,2013-01-25,447.58,271.16,False,447.58,2012-10-26,13,Seasonal baseline
36,8,2013-01-25,3338.08,3146.71,False,3338.08,2012-10-26,13,Seasonal baseline
36,9,2013-01-25,,26.04,True,26.04,2012-10-26,13,Seasonal baseline
36,10,2013-01-25,176.93,351.86,False,176.93,2012-10-26,13,Seasonal baseline
36,11,2013-01-25,254.71,198.67,False,254.71,2012-10-26,13,Seasonal baseline
36,12,2013-01-25,33.97,39.87,False,33.97,2012-10-26,13,Seasonal baseline
36,13,2013-01-25,11093.94,10339.15,False,11093.94,2012-10-26,13,Seasonal baseline
36,14,2013-01-25,1419.92,1353.79,False,1419.92,2012-10-26,13,Seasonal baseline
36,16,2013-01-25,442.26,564.5,False,442.26,2012-10-26,13,Seasonal baseline
36,17,2013-01-25,283.02,209.55,False,283.02,2012-10-26,13,Seasonal baseline
36,18,2013-01-25,271.78,557.69,False,271.78,2012-10-26,13,Seasonal baseline
36,20,2013-01-25,4.0,32.0,False,4.0,2012-10-26,13,Seasonal baseline
36,21,2013-01-25,227.06,131.2,False,227.06,2012-10-26,13,Seasonal baseline
36,25,2013-01-25,2.96,2.96,False,2.96,2012-10-26,13,Seasonal baseline
36,26,2013-01-25,167.4,182.35,False,167.4,2012-10-26,13,Seasonal baseline
36,31,2013-01-25,57.0,15.0,False,57.0,2012-10-26,13,Seasonal baseline
36,38,2013-01-25,18287.54,18005.46,False,18287.54,2012-10-26,13,Seasonal baseline
36,40,2013-01-25,10569.85,10216.27,False,10569.85,2012-10-26,13,Seasonal baseline
36,42,2013-01-25,70.88,149.64,False,70.88,2012-10-26,13,Seasonal baseline
36,44,2013-01-25,,2.28,True,2.28,2012-10-26,13,Seasonal baseline
36,46,2013-01-25,2077.95,2060.09,False,2077.95,2012-10-26,13,Seasonal baseline
36,49,2013-01-25,,5.0,True,5.0,2012-10-26,13,Seasonal baseline
36,60,2013-01-25,116.4,54.0,False,116.4,2012-10-26,13,Seasonal baseline
36,67,2013-01-25,646.16,507.9,False,646.16,2012-10-26,13,Seasonal baseline
36,74,2013-01-25,514.77,454.73,False,514.77,2012-10-26,13,Seasonal baseline
36,79,2013-01-25,14525.0,11836.83,False,14525.0,2012-10-26,13,Seasonal baseline
36,80,2013-01-25,17066.38,14048.35,False,17066.38,2012-10-26,13,Seasonal baseline
36,81,2013-01-25,10421.47,9621.23,False,10421.47,2012-10-26,13,Seasonal baseline
36,82,2013-01-25,5199.75,4678.06,False,5199.75,2012-10-26,13,Seasonal baseline
36,83,2013-01-25,1954.35,1698.82,False,1954.35,2012-10-26,13,Seasonal baseline
36,90,2013-01-25,29832.47,24848.51,False,29832.47,2012-10-26,13,Seasonal baseline
36,91,2013-01-25,8413.72,7258.41,False,8413.72,2012-10-26,13,Seasonal baseline
36,92,2013-01-25,33641.2,29277.0,False,33641.2,2012-10-26,13,Seasonal baseline
36,93,2013-01-25,16529.99,13552.16,False,16529.99,2012-10-26,13,Seasonal baseline
36,94,2013-01-25,33167.63,27246.98,False,33167.63,2012-10-26,13,Seasonal baseline
36,95,2013-01-25,30490.99,30744.77,False,30490.99,2012-10-26,13,Seasonal baseline
36,96,2013-01-25,13951.12,15835.16,False,13951.12,2012-10-26,13,Seasonal baseline
36,97,2013-01-25,4983.32,4476.95,False,4983.32,2012-10-26,13,Seasonal baseline
36,98,2013-01-25,7219.71,5167.11,False,7219.71,2012-10-26,13,Seasonal baseline
37,1,2013-01-25,11020.37,16728.53,False,11020.37,2012-10-26,13,Seasonal baseline
37,2,2013-01-25,16038.56,17280.84,False,16038.56,2012-10-26,13,Seasonal baseline
37,3,2013-01-25,1453.32,1204.36,False,1453.32,2012-10-26,13,Seasonal baseline
37,4,2013-01-25,17900.44,17600.74,False,17900.44,2012-10-26,13,Seasonal baseline
37,5,2013-01-25,813.32,842.79,False,813.32,2012-10-26,13,Seasonal baseline
37,7,2013-01-25,469.67,686.92,False,469.67,2012-10-26,13,Seasonal baseline
37,8,2013-01-25,15917.57,17058.31,False,15917.57,2012-10-26,13,Seasonal baseline
37,9,2013-01-25,63.88,119.85,False,63.88,2012-10-26,13,Seasonal baseline
37,10,2013-01-25,397.04,405.76,False,397.04,2012-10-26,13,Seasonal baseline
37,11,2013-01-25,1708.32,1618.04,False,1708.32,2012-10-26,13,Seasonal baseline
37,12,2013-01-25,218.79,240.25,False,218.79,2012-10-26,13,Seasonal baseline
37,13,2013-01-25,16233.49,16484.81,False,16233.49,2012-10-26,13,Seasonal baseline
37,14,2013-01-25,1708.65,1391.12,False,1708.65,2012-10-26,13,Seasonal baseline
37,16,2013-01-25,1661.53,1630.38,False,1661.53,2012-10-26,13,Seasonal baseline
37,17,2013-01-25,241.1,534.43,False,241.1,2012-10-26,13,Seasonal baseline
37,18,2013-01-25,234.03,966.16,False,234.03,2012-10-26,13,Seasonal baseline
37,21,2013-01-25,1980.22,1732.69,False,1980.22,2012-10-26,13,Seasonal baseline
37,22,2013-01-25,12.88,87.34,False,12.88,2012-10-26,13,Seasonal baseline
37,23,2013-01-25,50.02,10.88,False,50.02,2012-10-26,13,Seasonal baseline
37,25,2013-01-25,58.0,57.08,False,58.0,2012-10-26,13,Seasonal baseline
37,27,2013-01-25,28.85,41.02,False,28.85,2012-10-26,13,Seasonal baseline
37,28,2013-01-25,146.09,64.89,False,146.09,2012-10-26,13,Seasonal baseline
37,31,2013-01-25,261.92,81.5,False,261.92,2012-10-26,13,Seasonal baseline
37,32,2013-01-25,,39.0,True,39.0,2012-10-26,13,Seasonal baseline
37,38,2013-01-25,60275.35,62209.94,False,60275.35,2012-10-26,13,Seasonal baseline
37,40,2013-01-25,27637.3,27908.57,False,27637.3,2012-10-26,13,Seasonal baseline
37,42,2013-01-25,89.14,190.69,False,89.14,2012-10-26,13,Seasonal baseline
37,46,2013-01-25,8092.25,9189.65,False,8092.25,2012-10-26,13,Seasonal baseline
37,49,2013-01-25,8.91,10.94,False,8.91,2012-10-26,13,Seasonal baseline
37,52,2013-01-25,12.65,31.27,False,12.65,2012-10-26,13,Seasonal baseline
37,56,2013-01-25,15.13,20.44,False,15.13,2012-10-26,13,Seasonal baseline
37,59,2013-01-25,97.97,70.85,False,97.97,2012-10-26,13,Seasonal baseline
37,60,2013-01-25,618.8,702.0,False,618.8,2012-10-26,13,Seasonal baseline
37,67,2013-01-25,1957.98,2759.83,False,1957.98,2012-10-26,13,Seasonal baseline
37,72,2013-01-25,222.16,121.17,False,222.16,2012-10-26,13,Seasonal baseline
37,74,2013-01-25,689.11,677.62,False,689.11,2012-10-26,13,Seasonal baseline
37,79,2013-01-25,8138.18,7431.55,False,8138.18,2012-10-26,13,Seasonal baseline
37,80,2013-01-25,10411.93,11444.05,False,10411.93,2012-10-26,13,Seasonal baseline
37,81,2013-01-25,11356.0,10760.12,False,11356.0,2012-10-26,13,Seasonal baseline
37,82,2013-01-25,5320.42,7199.1,False,5320.42,2012-10-26,13,Seasonal baseline
37,83,2013-01-25,2542.63,2098.16,False,2542.63,2012-10-26,13,Seasonal baseline
37,85,2013-01-25,118.76,50.77,False,118.76,2012-10-26,13,Seasonal baseline
37,87,2013-01-25,1147.2,1333.02,False,1147.2,2012-10-26,13,Seasonal baseline
37,90,2013-01-25,47202.82,46478.88,False,47202.82,2012-10-26,13,Seasonal baseline
37,91,2013-01-25,31258.84,30877.66,False,31258.84,2012-10-26,13,Seasonal baseline
37,92,2013-01-25,62580.16,62498.77,False,62580.16,2012-10-26,13,Seasonal baseline
37,93,2013-01-25,22989.09,23058.73,False,22989.09,2012-10-26,13,Seasonal baseline
37,94,2013-01-25,32639.63,33659.27,False,32639.63,2012-10-26,13,Seasonal baseline
37,95,2013-01-25,51625.87,54142.93,False,51625.87,2012-10-26,13,Seasonal baseline
37,96,2013-01-25,19364.24,21465.02,False,19364.24,2012-10-26,13,Seasonal baseline
37,97,2013-01-25,14020.36,14987.27,False,14020.36,2012-10-26,13,Seasonal baseline
37,98,2013-01-25,5065.64,6452.47,False,5065.64,2012-10-26,13,Seasonal baseline
38,1,2013-01-25,7896.5,9241.43,False,7896.5,2012-10-26,13,Seasonal baseline
38,2,2013-01-25,10782.85,12395.34,False,10782.85,2012-10-26,13,Seasonal baseline
38,3,2013-01-25,725.34,485.84,False,725.34,2012-10-26,13,Seasonal baseline
38,4,2013-01-25,11607.22,11307.39,False,11607.22,2012-10-26,13,Seasonal baseline
38,5,2013-01-25,316.18,372.2,False,316.18,2012-10-26,13,Seasonal baseline
38,6,2013-01-25,,24.7,True,24.7,2012-10-26,13,Seasonal baseline
38,7,2013-01-25,202.72,199.95,False,202.72,2012-10-26,13,Seasonal baseline
38,8,2013-01-25,10730.59,10913.6,False,10730.59,2012-10-26,13,Seasonal baseline
38,9,2013-01-25,32.89,83.5,False,32.89,2012-10-26,13,Seasonal baseline
38,10,2013-01-25,320.89,302.2,False,320.89,2012-10-26,13,Seasonal baseline
38,11,2013-01-25,886.91,700.29,False,886.91,2012-10-26,13,Seasonal baseline
38,12,2013-01-25,66.71,38.41,False,66.71,2012-10-26,13,Seasonal baseline
38,13,2013-01-25,9891.92,10775.99,False,9891.92,2012-10-26,13,Seasonal baseline
38,14,2013-01-25,1063.02,884.23,False,1063.02,2012-10-26,13,Seasonal baseline
38,16,2013-01-25,450.15,637.47,False,450.15,2012-10-26,13,Seasonal baseline
38,17,2013-01-25,296.19,518.82,False,296.19,2012-10-26,13,Seasonal baseline
38,18,2013-01-25,264.93,619.74,False,264.93,2012-10-26,13,Seasonal baseline
38,21,2013-01-25,1074.35,956.91,False,1074.35,2012-10-26,13,Seasonal baseline
38,23,2013-01-25,17.24,53.12,False,17.24,2012-10-26,13,Seasonal baseline
38,25,2013-01-25,38.42,44.3,False,38.42,2012-10-26,13,Seasonal baseline
38,27,2013-01-25,11.54,11.54,False,11.54,2012-10-26,13,Seasonal baseline
38,28,2013-01-25,72.02,82.09,False,72.02,2012-10-26,13,Seasonal baseline
38,29,2013-01-25,,11.82,True,11.82,2012-10-26,13,Seasonal baseline
38,31,2013-01-25,16.0,13.5,False,16.0,2012-10-26,13,Seasonal baseline
38,32,2013-01-25,40.0,65.88,False,40.0,2012-10-26,13,Seasonal baseline
38,34,2013-01-25,,5.96,True,5.96,2012-10-26,13,Seasonal baseline
38,38,2013-01-25,70520.99,66530.78,False,70520.99,2012-10-26,13,Seasonal baseline
38,40,2013-01-25,17611.61,18503.79,False,17611.61,2012-10-26,13,Seasonal baseline
38,42,2013-01-25,112.63,92.86,False,112.63,2012-10-26,13,Seasonal baseline
38,44,2013-01-25,,9.47,True,9.47,2012-10-26,13,Seasonal baseline
38,46,2013-01-25,4642.79,4983.01,False,4642.79,2012-10-26,13,Seasonal baseline
38,49,2013-01-25,,5.94,True,5.94,2012-10-26,13,Seasonal baseline
38,52,2013-01-25,10.35,11.65,False,10.35,2012-10-26,13,Seasonal baseline
38,56,2013-01-25,,14.74,True,14.74,2012-10-26,13,Seasonal baseline
38,59,2013-01-25,34.78,83.69,False,34.78,2012-10-26,13,Seasonal baseline
38,60,2013-01-25,241.6,459.0,False,241.6,2012-10-26,13,Seasonal baseline
38,67,2013-01-25,582.57,846.38,False,582.57,2012-10-26,13,Seasonal baseline
38,72,2013-01-25,194.26,349.25,False,194.26,2012-10-26,13,Seasonal baseline
38,74,2013-01-25,368.9,245.75,False,368.9,2012-10-26,13,Seasonal baseline
38,79,2013-01-25,9950.78,9896.56,False,9950.78,2012-10-26,13,Seasonal baseline
38,80,2013-01-25,12085.45,10937.66,False,12085.45,2012-10-26,13,Seasonal baseline
38,81,2013-01-25,10749.28,10742.43,False,10749.28,2012-10-26,13,Seasonal baseline
38,82,2013-01-25,5344.91,6312.97,False,5344.91,2012-10-26,13,Seasonal baseline
38,83,2013-01-25,2208.33,1862.44,False,2208.33,2012-10-26,13,Seasonal baseline
38,87,2013-01-25,861.9,611.76,False,861.9,2012-10-26,13,Seasonal baseline
38,90,2013-01-25,38512.05,38095.02,False,38512.05,2012-10-26,13,Seasonal baseline
38,91,2013-01-25,25555.78,25067.57,False,25555.78,2012-10-26,13,Seasonal baseline
38,92,2013-01-25,49279.84,48608.39,False,49279.84,2012-10-26,13,Seasonal baseline
38,93,2013-01-25,19524.56,18739.49,False,19524.56,2012-10-26,13,Seasonal baseline
38,94,2013-01-25,20897.79,22348.91,False,20897.79,2012-10-26,13,Seasonal baseline
38,95,2013-01-25,39820.96,41940.71,False,39820.96,2012-10-26,13,Seasonal baseline
38,96,2013-01-25,12587.82,13494.37,False,12587.82,2012-10-26,13,Seasonal baseline
38,97,2013-01-25,9660.93,9865.01,False,9660.93,2012-10-26,13,Seasonal baseline
38,98,2013-01-25,4683.59,5884.56,False,4683.59,2012-10-26,13,Seasonal baseline
39,1,2013-01-25,19821.73,47633.95,False,19821.73,2012-10-26,13,Seasonal baseline
39,2,2013-01-25,64193.33,71474.75,False,64193.33,2012-10-26,13,Seasonal baseline
39,3,2013-01-25,17275.41,11457.46,False,17275.41,2012-10-26,13,Seasonal baseline
39,4,2013-01-25,43556.87,47179.95,False,43556.87,2012-10-26,13,Seasonal baseline
39,5,2013-01-25,15809.61,24117.99,False,15809.61,2012-10-26,13,Seasonal baseline
39,6,2013-01-25,1526.36,3628.82,False,1526.36,2012-10-26,13,Seasonal baseline
39,7,2013-01-25,23985.73,42034.35,False,23985.73,2012-10-26,13,Seasonal baseline
39,8,2013-01-25,34204.79,40634.31,False,34204.79,2012-10-26,13,Seasonal baseline
