From_Dept,To_Dept,Eligible_Weeks,Joint_Events,Support,Confidence,Lift
67,48,556,31,0.05575539568345324,0.5254237288135594,1.0819836785938481
48,67,556,31,0.05575539568345324,0.11481481481481481,1.081983678593848
58,12,1722,74,0.0429732868757259,0.13883677298311445,1.0817960320222764
12,58,1722,74,0.0429732868757259,0.334841628959276,1.0817960320222761
32,37,1079,20,0.018535681186283594,0.13333333333333333,1.0817042606516292
37,32,1079,20,0.018535681186283594,0.15037593984962405,1.081704260651629
41,83,1958,142,0.07252298263534218,0.16904761904761906,1.0816837846249612
83,41,1958,142,0.07252298263534218,0.46405228758169936,1.0816837846249612
12,36,2219,132,0.059486255069851286,0.4370860927152318,1.0812642583445924
36,12,2219,132,0.059486255069851286,0.14715719063545152,1.0812642583445924
16,54,1867,59,0.03160149973219068,0.14532019704433496,1.0809275214413283
54,16,1867,59,0.03160149973219068,0.2350597609561753,1.0809275214413283
37,82,1080,33,0.030555555555555555,0.24812030075187969,1.080523890371089
82,37,1080,33,0.030555555555555555,0.13306451612903225,1.080523890371089
44,45,464,28,0.0603448275862069,0.45161290322580644,1.080146325241104
45,44,464,28,0.0603448275862069,0.14432989690721648,1.080146325241104
45,71,464,51,0.10991379310344827,0.26288659793814434,1.079463552595566
71,45,464,51,0.10991379310344827,0.45132743362831856,1.079463552595566
60,46,2080,45,0.021634615384615384,0.06588579795021962,1.0790744861138333
46,60,2080,45,0.021634615384615384,0.3543307086614173,1.079074486113833
30,60,1615,70,0.043343653250773995,0.3867403314917127,1.0787316672869016
60,30,1615,70,0.043343653250773995,0.12089810017271158,1.0787316672869016
48,54,503,41,0.08151093439363817,0.16942148760330578,1.078721623600795
54,48,503,41,0.08151093439363817,0.5189873417721519,1.078721623600795
56,50,635,61,0.09606299212598425,0.2904761904761905,1.0786688944583682
50,56,635,61,0.09606299212598425,0.3567251461988304,1.078668894458368
33,48,556,33,0.05935251798561151,0.5238095238095238,1.0786596119929455
48,33,556,33,0.05935251798561151,0.12222222222222222,1.0786596119929452
19,91,1542,56,0.03631647211413749,0.15730337078651685,1.0780524344569287
91,19,1542,56,0.03631647211413749,0.24888888888888888,1.0780524344569287
71,98,1815,117,0.06446280991735537,0.2819277108433735,1.0772606214331009
98,71,1815,117,0.06446280991735537,0.2463157894736842,1.0772606214331009
34,94,1615,45,0.02786377708978328,0.20270270270270271,1.0768581081081081
94,34,1615,45,0.02786377708978328,0.14802631578947367,1.0768581081081081
5,28,2524,56,0.022187004754358162,0.11889596602972399,1.075603649673919
28,5,2524,56,0.022187004754358162,0.2007168458781362,1.075603649673919
41,37,1078,59,0.05473098330241188,0.13169642857142858,1.0755208333333335
37,41,1078,59,0.05473098330241188,0.44696969696969696,1.0755208333333333
41,72,2203,157,0.07126645483431684,0.16252587991718426,1.0752087491217925
72,41,2203,157,0.07126645483431684,0.47147147147147145,1.0752087491217925
14,96,1960,37,0.018877551020408164,0.22424242424242424,1.0746091724086835
96,14,1960,37,0.018877551020408164,0.09046454767726161,1.0746091724086835
7,81,2700,51,0.01888888888888889,0.09788867562380038,1.074387903188053
81,7,2700,51,0.01888888888888889,0.2073170731707317,1.0743879031880528
45,49,316,43,0.1360759493670886,0.3161764705882353,1.0743200506008854
49,45,316,43,0.1360759493670886,0.46236559139784944,1.0743200506008854
58,71,1722,131,0.07607433217189315,0.24577861163227016,1.0741897696212417
71,58,1722,131,0.07607433217189315,0.33248730964467005,1.0741897696212417
56,85,2323,134,0.057684029272492464,0.1580188679245283,1.0733269888557873
85,56,2323,134,0.057684029272492464,0.391812865497076,1.0733269888557873
36,56,2207,343,0.1554145899410965,0.383668903803132,1.07320313142397
56,36,2207,343,0.1554145899410965,0.4347275031685678,1.0732031314239698
30,36,2219,107,0.04821991888237945,0.4331983805668016,1.0716468299640276
36,30,2219,107,0.04821991888237945,0.11928651059085842,1.0716468299640276
41,34,2200,158,0.07181818181818182,0.1640706126687435,1.0710841183122723
34,41,2200,158,0.07181818181818182,0.4688427299703264,1.0710841183122721
49,56,1507,131,0.0869276708692767,0.353099730458221,1.0706665871238212
56,49,1507,131,0.0869276708692767,0.2635814889336016,1.0706665871238212
35,55,2220,55,0.024774774774774775,0.10223048327137546,1.0705267587851581
55,35,2220,55,0.024774774774774775,0.25943396226415094,1.0705267587851581
80,26,2009,81,0.04031856645097063,0.1438721136767318,1.0705150976909414
26,80,2009,81,0.04031856645097063,0.3,1.0705150976909412
50,60,446,48,0.10762331838565023,0.41025641025641024,1.0700254910781226
60,50,446,48,0.10762331838565023,0.2807017543859649,1.0700254910781226
16,17,2696,42,0.015578635014836795,0.07058823529411765,1.0691341705221413
17,16,2696,42,0.015578635014836795,0.23595505617977527,1.0691341705221413
49,55,1510,30,0.019867549668874173,0.08064516129032258,1.0681946802490097
55,49,1510,30,0.019867549668874173,0.2631578947368421,1.0681946802490097
1,31,2464,116,0.04707792207792208,0.2505399568034557,1.0680457674112713
31,1,2464,116,0.04707792207792208,0.20069204152249134,1.0680457674112713
28,52,2571,72,0.028004667444574097,0.2571428571428571,1.0680360027694438
52,28,2571,72,0.028004667444574097,0.11631663974151858,1.0680360027694438
44,58,1722,79,0.04587688734030197,0.3305439330543933,1.0679111683295783
58,44,1722,79,0.04587688734030197,0.14821763602251406,1.0679111683295783
20,45,464,25,0.05387931034482758,0.44642857142857145,1.0677466863033875
45,20,464,25,0.05387931034482758,0.12886597938144329,1.067746686303387
10,54,1867,35,0.018746652383502947,0.14344262295081966,1.0669616615505193
54,10,1867,35,0.018746652383502947,0.1394422310756972,1.0669616615505193
56,95,2359,65,0.02755404832556168,0.07505773672055427,1.0666337405047441
95,56,2359,65,0.02755404832556168,0.39156626506024095,1.0666337405047441
82,83,2449,99,0.04042466312780727,0.15590551181102363,1.0665156380592091
83,82,2449,99,0.04042466312780727,0.276536312849162,1.0665156380592091
58,80,1560,149,0.0955128205128205,0.3117154811715481,1.0663950671658224
80,58,1560,149,0.0955128205128205,0.3267543859649123,1.0663950671658224
31,35,2220,123,0.05540540540540541,0.25840336134453784,1.0662740932804349
35,31,2220,123,0.05540540540540541,0.22862453531598512,1.0662740932804349
44,54,1867,43,0.023031601499732192,0.14333333333333334,1.0661487383798143
54,44,1867,43,0.023031601499732192,0.17131474103585656,1.066148738379814
41,14,2209,62,0.02806699864191942,0.06418219461697723,1.0660035181120504
14,41,2209,62,0.02806699864191942,0.46616541353383456,1.0660035181120502
35,98,1815,116,0.06391184573002755,0.27884615384615385,1.0654858299595142
98,35,1815,116,0.06391184573002755,0.24421052631578946,1.0654858299595142
16,94,2093,68,0.03248924988055423,0.1552511415525114,1.0653791451455947
94,16,2093,68,0.03248924988055423,0.22295081967213115,1.0653791451455947
5,93,2371,72,0.030366933783213833,0.17518248175182483,1.0650196518809658
93,5,2371,72,0.030366933783213833,0.18461538461538463,1.0650196518809658
35,83,1969,79,0.04012188928390046,0.16808510638297872,1.0641786960388588
83,35,1969,79,0.04012188928390046,0.2540192926045016,1.0641786960388588
36,96,1479,157,0.10615280594996619,0.2582236842105263,1.063824036065093
96,36,1479,157,0.10615280594996619,0.4373259052924791,1.063824036065093
80,44,1885,82,0.04350132625994695,0.14590747330960854,1.0619134640486956
44,80,1885,82,0.04350132625994695,0.3166023166023166,1.0619134640486954
56,92,2359,143,0.06061890631623569,0.1651270207852194,1.0614022943660288
92,56,2359,143,0.06061890631623569,0.3896457765667575,1.0614022943660286
16,28,2571,66,0.025670945157526253,0.11558669001751314,1.0613335001250939
28,16,2571,66,0.025670945157526253,0.2357142857142857,1.0613335001250939
6,52,2471,76,0.03075677863213274,0.25333333333333335,1.060994350282486
52,6,2471,76,0.03075677863213274,0.1288135593220339,1.060994350282486
32,36,2218,142,0.06402164111812443,0.42900302114803623,1.0607900790483216
36,32,2218,142,0.06402164111812443,0.15830546265328874,1.0607900790483213
56,82,2359,213,0.09029249682068673,0.24595842956120093,1.0607238305939177
82,56,2359,213,0.09029249682068673,0.38939670932358317,1.0607238305939175
56,94,1759,112,0.06367254121660035,0.1821138211382114,1.0607225542454102
94,56,1759,112,0.06367254121660035,0.3708609271523179,1.06072255424541
23,41,2201,131,0.0595184007269423,0.4645390070921986,1.060633147935611
41,23,2201,131,0.0595184007269423,0.1358921161825726,1.060633147935611
60,85,1910,116,0.060732984293193716,0.18040435458786935,1.060222514654863
85,60,1910,116,0.060732984293193716,0.3569230769230769,1.060222514654863
16,38,2700,110,0.040740740740740744,0.18487394957983194,1.059786972113686
38,16,2700,110,0.040740740740740744,0.23354564755838642,1.059786972113686
35,92,2220,94,0.04234234234234234,0.17472118959107807,1.0597842647327687
92,35,2220,94,0.04234234234234234,0.2568306010928962,1.0597842647327687
67,98,2295,57,0.02483660130718954,0.23076923076923078,1.0592307692307692
98,67,2295,57,0.02483660130718954,0.114,1.0592307692307692
45,72,464,31,0.0668103448275862,0.15979381443298968,1.0592047128129602
72,45,464,31,0.0668103448275862,0.44285714285714284,1.0592047128129602
6,96,1732,53,0.030600461893764433,0.22746781115879827,1.0590705616318243
96,6,1732,53,0.030600461893764433,0.1424731182795699,1.0590705616318243
35,96,1480,94,0.06351351351351352,0.2568306010928962,1.0588002496308813
96,35,1480,94,0.06351351351351352,0.2618384401114206,1.058800249630881
87,16,2662,256,0.09616829451540196,0.23572744014732966,1.0581896217068998
16,87,2662,256,0.09616829451540196,0.4317032040472175,1.0581896217068996
22,38,2226,45,0.02021563342318059,0.15625,1.0571808510638299
38,22,2226,45,0.02021563342318059,0.13677811550151975,1.0571808510638296
72,58,1722,69,0.04006968641114982,0.32701421800947866,1.056507473569085
58,72,1722,69,0.04006968641114982,0.1294559099437148,1.0565074735690847
56,38,2359,138,0.058499364137346334,0.15935334872979215,1.0559397462179205
38,56,2359,138,0.058499364137346334,0.38764044943820225,1.0559397462179203
11,58,1722,82,0.047619047619047616,0.32669322709163345,1.0554704259883543
58,11,1722,82,0.047619047619047616,0.15384615384615385,1.0554704259883543
18,11,1958,138,0.07048008171603677,0.18326693227091634,1.0554019217248654
11,18,1958,138,0.07048008171603677,0.40588235294117647,1.0554019217248651
36,46,2219,58,0.026137899954934655,0.06465997770345597,1.0550036067938882
46,36,2219,58,0.026137899954934655,0.4264705882352941,1.0550036067938882
48,83,555,39,0.07027027027027027,0.14444444444444443,1.0548245614035088
83,48,555,39,0.07027027027027027,0.5131578947368421,1.0548245614035088
90,35,2220,103,0.046396396396396394,0.2555831265508685,1.0546366932024687
35,90,2220,103,0.046396396396396394,0.19144981412639406,1.0546366932024684
58,22,1722,62,0.036004645760743324,0.11632270168855535,1.0542510121457491
22,58,1722,62,0.036004645760743324,0.3263157894736842,1.054251012145749
14,35,2220,35,0.015765765765765764,0.25547445255474455,1.0541882614712508
35,14,2220,35,0.015765765765765764,0.06505576208178439,1.0541882614712506
18,38,1958,135,0.06894790602655772,0.17928286852589642,1.0541617314525682
38,18,1958,135,0.06894790602655772,0.40540540540540543,1.0541617314525682
27,80,1894,101,0.05332629355860612,0.3126934984520124,1.0538104734308034
80,27,1894,101,0.05332629355860612,0.1797153024911032,1.0538104734308034
36,58,1722,239,0.13879210220673635,0.32605729877216916,1.0534158883408542
58,36,1722,239,0.13879210220673635,0.44840525328330205,1.0534158883408542
41,74,2209,70,0.03168854685377999,0.07246376811594203,1.0531083142639208
74,41,2209,70,0.03168854685377999,0.4605263157894737,1.0531083142639206
25,41,2206,171,0.07751586582048957,0.4609164420485175,1.0525690177629707
41,25,2206,171,0.07751586582048957,0.17701863354037267,1.0525690177629707
32,48,556,46,0.08273381294964029,0.5111111111111111,1.0525102880658437
48,32,556,46,0.08273381294964029,0.17037037037037037,1.0525102880658437
97,3,2618,38,0.014514896867838044,0.12179487179487179,1.0523398493695524
3,97,2618,38,0.014514896867838044,0.1254125412541254,1.0523398493695522
95,52,2610,44,0.01685823754789272,0.25882352941176473,1.052226498075866
52,95,2610,44,0.01685823754789272,0.06853582554517133,1.0522264980758658
41,42,2209,200,0.09053870529651425,0.2070393374741201,1.0513790723685776
42,41,2209,200,0.09053870529651425,0.45977011494252873,1.0513790723685776
5,94,2012,58,0.02882703777335984,0.15934065934065933,1.0511259232570709
94,5,2012,58,0.02882703777335984,0.1901639344262295,1.0511259232570707
7,50,636,27,0.04245283018867924,0.28421052631578947,1.0509179926560588
50,7,636,27,0.04245283018867924,0.1569767441860465,1.0509179926560588
22,35,2220,72,0.032432432432432434,0.254416961130742,1.0498246351491585
35,22,2220,72,0.032432432432432434,0.13382899628252787,1.0498246351491585
72,36,2219,142,0.06399278954484001,0.42388059701492536,1.0485964824705902
36,72,2219,142,0.06399278954484001,0.15830546265328874,1.04859648247059
16,82,2700,154,0.05703703703703704,0.25882352941176473,1.047711438398448
82,16,2700,154,0.05703703703703704,0.23088455772113944,1.0477114383984478
20,36,2219,119,0.05362776025236593,0.4234875444839858,1.047624148506092
36,20,2219,119,0.05362776025236593,0.1326644370122631,1.0476241485060918
54,96,1232,39,0.03165584415584415,0.23214285714285715,1.0476190476190477
96,54,1232,39,0.03165584415584415,0.14285714285714285,1.0476190476190477
36,81,2219,102,0.04596665164488508,0.11371237458193979,1.0470031501963668
81,36,2219,102,0.04596665164488508,0.42323651452282157,1.0470031501963668
56,81,2359,93,0.039423484527342095,0.10739030023094688,1.046833546466131
81,56,2359,93,0.039423484527342095,0.384297520661157,1.046833546466131
18,44,1672,124,0.07416267942583732,0.20097244732576985,1.0468097567871877
44,18,1672,124,0.07416267942583732,0.3862928348909657,1.0468097567871875
21,36,2219,66,0.029743127534925643,0.4230769230769231,1.0466083526284196
36,21,2219,66,0.029743127534925643,0.07357859531772576,1.0466083526284196
7,45,464,35,0.07543103448275862,0.4375,1.0463917525773196
45,7,464,35,0.07543103448275862,0.18041237113402062,1.0463917525773194
80,85,2171,94,0.04329801934592354,0.16433566433566432,1.0462543321780857
85,80,2171,94,0.04329801934592354,0.2756598240469208,1.0462543321780857
17,96,1956,35,0.01789366053169734,0.21875,1.0461491442542787
96,17,1956,35,0.01789366053169734,0.08557457212713937,1.0461491442542787
16,44,2229,94,0.042171377299237325,0.17735849056603772,1.0458520515124288
44,16,2229,94,0.042171377299237325,0.24867724867724866,1.0458520515124288
55,12,2308,37,0.016031195840554593,0.15948275862068967,1.0456994514106586
12,55,2308,37,0.016031195840554593,0.10511363636363637,1.0456994514106583
49,72,1510,43,0.02847682119205298,0.11559139784946236,1.045167729058013
72,49,1510,43,0.02847682119205298,0.25748502994011974,1.0451677290580128
56,79,2359,28,0.011869436201780416,0.03233256351039261,1.0448290043974817
79,56,2359,28,0.011869436201780416,0.3835616438356164,1.0448290043974817
16,80,2356,128,0.05432937181663837,0.2549800796812749,1.0447531612679717
80,16,2356,128,0.05432937181663837,0.22260869565217392,1.0447531612679715
44,19,1542,60,0.038910505836575876,0.24096385542168675,1.0437254636523623
19,44,1542,60,0.038910505836575876,0.16853932584269662,1.043725463652362
98,85,2110,84,0.03981042654028436,0.168,1.0425882352941178
85,98,2110,84,0.03981042654028436,0.24705882352941178,1.0425882352941176
18,45,342,49,0.14327485380116958,0.4298245614035088,1.0425531914893618
45,18,342,49,0.14327485380116958,0.3475177304964539,1.0425531914893618
31,93,2216,82,0.03700361010830325,0.1729957805907173,1.0417354613832324
93,31,2216,82,0.03700361010830325,0.22282608695652173,1.0417354613832324
41,87,2209,366,0.1656858306926211,0.37888198757763975,1.0409829733320974
87,41,2209,366,0.1656858306926211,0.4552238805970149,1.0409829733320972
32,96,1688,78,0.0462085308056872,0.23493975903614459,1.0408879612939947
96,32,1688,78,0.0462085308056872,0.2047244094488189,1.0408879612939947
97,49,1507,28,0.0185799601857996,0.25688073394495414,1.040643188320016
49,97,1507,28,0.0185799601857996,0.07526881720430108,1.0406431883200158
38,58,1722,86,0.04994192799070848,0.32209737827715357,1.0406222990492653
58,38,1722,86,0.04994192799070848,0.16135084427767354,1.0406222990492653
28,54,1867,27,0.0144617032672737,0.13989637305699482,1.0405837788741408
54,28,1867,27,0.0144617032672737,0.10756972111553785,1.0405837788741408
3,93,2452,46,0.018760195758564437,0.16546762589928057,1.040324663346246
93,3,2452,46,0.018760195758564437,0.11794871794871795,1.040324663346246
67,80,2356,66,0.02801358234295416,0.25384615384615383,1.0401070234113712
80,67,2356,66,0.02801358234295416,0.11478260869565217,1.0401070234113712
32,85,2416,65,0.026903973509933773,0.1597051597051597,1.040020662662172
85,32,2416,65,0.026903973509933773,0.1752021563342318,1.040020662662172
41,92,2209,163,0.07378904481665913,0.16873706004140787,1.0382734418703898
92,41,2209,163,0.07378904481665913,0.45403899721448465,1.0382734418703898
54,60,1351,77,0.05699481865284974,0.36492890995260663,1.0379346470441506
60,54,1351,77,0.05699481865284974,0.16210526315789472,1.0379346470441506
41,36,2199,400,0.18190086402910413,0.4158004158004158,1.0378491649774284
36,41,2199,400,0.18190086402910413,0.4540295119182747,1.0378491649774282
96,87,1922,189,0.09833506763787721,0.4632352941176471,1.0376902509255452
87,96,1922,189,0.09833506763787721,0.2202797202797203,1.037690250925545
48,87,556,131,0.2356115107913669,0.48518518518518516,1.0375498575498576
87,48,556,131,0.2356115107913669,0.5038461538461538,1.0375498575498576
32,92,2428,66,0.027182866556836903,0.16019417475728157,1.0372038834951458
92,32,2428,66,0.027182866556836903,0.176,1.0372038834951456
19,58,1185,87,0.07341772151898734,0.3258426966292135,1.035183902159834
58,19,1185,87,0.07341772151898734,0.23324396782841822,1.0351839021598337
96,74,1952,53,0.027151639344262294,0.12990196078431374,1.0349739895958385
74,96,1952,53,0.027151639344262294,0.2163265306122449,1.0349739895958383
58,81,1722,41,0.023809523809523808,0.07692307692307693,1.0348557692307694
81,58,1722,41,0.023809523809523808,0.3203125,1.0348557692307692
36,80,1876,248,0.13219616204690832,0.31,1.0348042704626335
80,36,1876,248,0.13219616204690832,0.4412811387900356,1.0348042704626335
60,82,2080,177,0.08509615384615385,0.2591508052708638,1.0346135795842548
82,60,2080,177,0.08509615384615385,0.3397312859884837,1.0346135795842548
10,96,1960,87,0.044387755102040814,0.21588089330024815,1.0345392441772283
96,10,1960,87,0.044387755102040814,0.21271393643031786,1.0345392441772283
44,96,1489,75,0.050369375419744795,0.25,1.0340277777777778
96,44,1489,75,0.050369375419744795,0.20833333333333334,1.0340277777777778
45,97,456,36,0.07894736842105263,0.19047619047619047,1.034013605442177
97,45,456,36,0.07894736842105263,0.42857142857142855,1.0340136054421767
22,60,1621,81,0.0499691548426897,0.3698630136986301,1.0337033538025509
60,22,1621,81,0.0499691548426897,0.1396551724137931,1.0337033538025506
21,52,2610,45,0.017241379310344827,0.2542372881355932,1.0335814984951686
52,21,2610,45,0.017241379310344827,0.07009345794392523,1.0335814984951686
35,58,1722,134,0.07781649245063879,0.3198090692124105,1.0332293005324031
58,35,1722,134,0.07781649245063879,0.25140712945590993,1.0332293005324031
41,80,1865,244,0.13083109919571045,0.305,1.0323502722323048
80,41,1865,244,0.13083109919571045,0.44283121597096187,1.0323502722323048
52,91,2610,71,0.027203065134099615,0.11059190031152648,1.0308744993324432
91,52,2610,71,0.027203065134099615,0.25357142857142856,1.0308744993324432
95,41,2209,73,0.033046627433227706,0.4506172839506173,1.0304488408353143
41,95,2209,73,0.033046627433227706,0.07556935817805382,1.030448840835314
56,31,2311,196,0.08481176979662484,0.23361144219308702,1.0302977918095881
31,56,2311,196,0.08481176979662484,0.37404580152671757,1.030297791809588
83,32,2177,55,0.025264124942581533,0.16224188790560473,1.0297393293600627
32,83,2177,55,0.025264124942581533,0.16034985422740525,1.0297393293600625
33,50,636,22,0.03459119496855346,0.27848101265822783,1.0297321165734472
50,33,636,22,0.03459119496855346,0.12790697674418605,1.0297321165734472
32,93,2180,62,0.028440366972477066,0.18075801749271136,1.028857645258775
93,32,2180,62,0.028440366972477066,0.1618798955613577,1.028857645258775
18,29,1667,83,0.04979004199160168,0.13495934959349593,1.0272933140290308
29,18,1667,83,0.04979004199160168,0.3789954337899543,1.0272933140290308
25,50,636,20,0.031446540880503145,0.2777777777777778,1.0271317829457365
50,25,636,20,0.031446540880503145,0.11627906976744186,1.0271317829457365
36,55,2219,88,0.03965750337990086,0.09810479375696766,1.026861025220336
55,36,2219,88,0.03965750337990086,0.41509433962264153,1.026861025220336
58,60,1300,139,0.10692307692307693,0.3475,1.0267045454545454
60,58,1300,139,0.10692307692307693,0.3159090909090909,1.0267045454545454
19,31,1542,81,0.05252918287937743,0.22752808988764045,1.025872264931993
31,19,1542,81,0.05252918287937743,0.23684210526315788,1.0258722649319927
18,56,1755,260,0.14814814814814814,0.3939393939393939,1.025762071756137
56,18,1755,260,0.14814814814814814,0.3857566765578635,1.025762071756137
41,18,1662,268,0.16125150421179302,0.3801418439716312,1.0256424426637194
18,41,1662,268,0.16125150421179302,0.43506493506493504,1.0256424426637192
35,95,2220,40,0.018018018018018018,0.07434944237918216,1.0251910688309591
95,35,2220,40,0.018018018018018018,0.2484472049689441,1.025191068830959
7,54,1867,43,0.023031601499732192,0.13782051282051283,1.0251430176728984
54,7,1867,43,0.023031601499732192,0.17131474103585656,1.025143017672898
58,7,1722,91,0.052845528455284556,0.17073170731707318,1.0243902439024393
7,58,1722,91,0.052845528455284556,0.3170731707317073,1.024390243902439
48,56,556,96,0.17266187050359713,0.35555555555555557,1.0242947610823259
56,48,556,96,0.17266187050359713,0.49740932642487046,1.0242947610823259
36,98,1815,208,0.11460055096418732,0.26804123711340205,1.0241996744438415
98,36,1815,208,0.11460055096418732,0.4378947368421053,1.0241996744438415
11,38,2699,87,0.0322341608002964,0.17827868852459017,1.0237748517614231
38,11,2699,87,0.0322341608002964,0.1851063829787234,1.023774851761423
35,37,1080,30,0.027777777777777776,0.12605042016806722,1.0235673216655083
37,35,1080,30,0.027777777777777776,0.22556390977443608,1.0235673216655081
28,80,2227,65,0.02918724741805119,0.26422764227642276,1.0233651466949452
80,28,2227,65,0.02918724741805119,0.11304347826086956,1.0233651466949452
36,91,2219,110,0.04957187922487607,0.12263099219620958,1.0230006454262746
91,36,2219,110,0.04957187922487607,0.41353383458646614,1.0230006454262746
41,60,1605,250,0.1557632398753894,0.36496350364963503,1.022279970955784
60,41,1605,250,0.1557632398753894,0.4363001745200698,1.022279970955784
45,90,464,44,0.09482758620689655,0.2268041237113402,1.0217195475928336
90,45,464,44,0.09482758620689655,0.42718446601941745,1.0217195475928336
19,25,1542,54,0.03501945525291829,0.15168539325842698,1.0213924733820716
25,19,1542,54,0.03501945525291829,0.23580786026200873,1.0213924733820714
56,80,2018,205,0.10158572844400396,0.28314917127071826,1.0203482636148382
80,56,2018,205,0.10158572844400396,0.36607142857142855,1.0203482636148382
56,5,2336,156,0.06678082191780822,0.1824561403508772,1.0196591958364813
5,56,2336,156,0.06678082191780822,0.37320574162679426,1.0196591958364811
36,79,2219,28,0.012618296529968454,0.03121516164994426,1.0186241720768574
79,36,2219,28,0.012618296529968454,0.4117647058823529,1.0186241720768574
42,98,2264,116,0.05123674911660778,0.2248062015503876,1.0179224806201552
98,42,2264,116,0.05123674911660778,0.232,1.017922480620155
18,91,1958,84,0.04290091930541369,0.11155378486055777,1.0159177244510331
91,18,1958,84,0.04290091930541369,0.39069767441860465,1.0159177244510331
36,60,1614,250,0.15489467162329615,0.36443148688046645,1.0158763727548754
60,36,1614,250,0.15489467162329615,0.4317789291882556,1.0158763727548754
48,98,514,37,0.07198443579766536,0.14624505928853754,1.0158102766798418
98,48,514,37,0.07198443579766536,0.5,1.0158102766798418
48,58,488,82,0.1680327868852459,0.34309623430962344,1.0147331051096742
58,48,488,82,0.1680327868852459,0.49696969696969695,1.0147331051096742
12,92,2676,72,0.026905829596412557,0.1437125748502994,1.0147093675445942
92,12,2676,72,0.026905829596412557,0.18997361477572558,1.014709367544594
12,48,556,34,0.06115107913669065,0.4927536231884058,1.0147074610842728
48,12,556,34,0.06115107913669065,0.1259259259259259,1.0147074610842726
31,21,2464,39,0.015827922077922076,0.06747404844290658,1.0137564351422064
21,31,2464,39,0.015827922077922076,0.23780487804878048,1.0137564351422061
18,60,1509,207,0.13717693836978131,0.3312,1.01375415821501
60,18,1509,207,0.13717693836978131,0.4198782961460446,1.01375415821501
11,80,2355,98,0.041613588110403395,0.2474747474747475,1.013570487483531
80,11,2355,98,0.041613588110403395,0.17043478260869566,1.013570487483531
36,48,556,125,0.22482014388489208,0.4921259842519685,1.0134149897929425
48,36,556,125,0.22482014388489208,0.46296296296296297,1.0134149897929425
30,48,556,31,0.05575539568345324,0.49206349206349204,1.013286302175191
48,30,556,31,0.05575539568345324,0.11481481481481481,1.013286302175191
20,35,2220,69,0.031081081081081083,0.24555160142348753,1.0132426675839077
35,20,2220,69,0.031081081081081083,0.12825278810408922,1.0132426675839077
45,42,464,36,0.07758620689655173,0.18556701030927836,1.0129775621588843
42,45,464,36,0.07758620689655173,0.4235294117647059,1.0129775621588841
36,90,2219,165,0.0743578188373141,0.18394648829431437,1.0128467928662124
90,36,2219,165,0.0743578188373141,0.4094292803970223,1.0128467928662124
48,93,555,32,0.05765765765765766,0.11851851851851852,1.011965811965812
93,48,555,32,0.05765765765765766,0.49230769230769234,1.011965811965812
10,45,464,22,0.04741379310344827,0.4230769230769231,1.0118953211736716
45,10,464,22,0.04741379310344827,0.1134020618556701,1.0118953211736716
29,56,2208,86,0.03894927536231884,0.36134453781512604,1.011215132440809
56,29,2208,86,0.03894927536231884,0.10899873257287707,1.011215132440809
34,5,2222,59,0.026552655265526554,0.17101449275362318,1.010622880049337
5,34,2222,59,0.026552655265526554,0.15691489361702127,1.0106228800493369
27,56,2221,140,0.0630346690679874,0.36082474226804123,1.0105822857217146
56,27,2221,140,0.0630346690679874,0.17654476670870115,1.0105822857217146
30,93,1972,33,0.016734279918864097,0.18032786885245902,1.0102459016393444
93,30,1972,33,0.016734279918864097,0.09375,1.0102459016393444
38,60,2080,135,0.06490384615384616,0.3316953316953317,1.010140980858404
60,38,2080,135,0.06490384615384616,0.19765739385065886,1.010140980858404
45,92,464,38,0.08189655172413793,0.1958762886597938,1.0098510882016036
92,45,464,38,0.08189655172413793,0.4222222222222222,1.0098510882016036
97,36,2138,127,0.05940130963517306,0.41368078175895767,1.009645560959648
36,97,2138,127,0.05940130963517306,0.1449771689497717,1.0096455609596477
18,58,1299,162,0.12471131639722864,0.34177215189873417,1.0090046029919448
58,18,1299,162,0.12471131639722864,0.36818181818181817,1.0090046029919446
36,3,2219,68,0.03064443442992339,0.0758082497212932,1.0072964439014949
3,36,2219,68,0.03064443442992339,0.40718562874251496,1.0072964439014946
29,52,2221,53,0.023863124718595228,0.2217573221757322,1.0072045246468329
52,29,2221,53,0.023863124718595228,0.1083844580777096,1.0072045246468329
6,98,2067,60,0.02902757619738752,0.24,1.0062474645030426
98,6,2067,60,0.02902757619738752,0.12170385395537525,1.0062474645030426
18,97,1899,87,0.045813586097946286,0.11869031377899045,1.0062183297602807
97,18,1899,87,0.045813586097946286,0.38839285714285715,1.0062183297602807
16,50,636,37,0.05817610062893082,0.27205882352941174,1.005984952120383
50,16,636,37,0.05817610062893082,0.21511627906976744,1.005984952120383
16,19,1542,85,0.05512321660181582,0.23224043715846995,1.0059403205010131
19,16,1542,85,0.05512321660181582,0.23876404494382023,1.0059403205010131
18,92,1958,116,0.059244126659857,0.15405046480743692,1.0054360336432049
92,18,1958,116,0.059244126659857,0.38666666666666666,1.0054360336432049
22,36,2219,115,0.051825146462370436,0.40636042402826855,1.0052550511914469
36,22,2219,115,0.051825146462370436,0.1282051282051282,1.0052550511914469
85,11,2515,69,0.02743538767395626,0.17336683417085427,1.0046488201375543
11,85,2515,69,0.02743538767395626,0.15898617511520738,1.004648820137554
52,58,1722,111,0.06445993031358885,0.31092436974789917,1.004524886877828
58,52,1722,111,0.06445993031358885,0.20825515947467166,1.004524886877828
